user_id,target
U025006,1
U025007,0
U025008,0
U025009,0
U025010,0
U025011,1
U025012,1
U025013,0
U025014,0
U025015,0
U025016,1
U025017,0
U025018,1
U025019,0
U025020,1
U025021,0
U025022,0
U025023,1
U025024,0
U025025,0
U025026,0
U025027,0
U025028,0
U025029,0
U025030,0
U025031,0
U025032,0
U025033,0
U025034,0
U025035,1
U025036,0
U025037,0
U025038,0
U025039,0
U025040,1
U025041,1
U025042,0
U025043,0
U025044,0
U025045,1
U025046,0
U025047,0
U025048,1
U025049,1
U025050,0
U025051,1
U025052,1
U025053,1
U025054,0
U025055,0
U025056,0
U025057,0
U025058,0
U025059,1
U025060,0
U025061,0
U025062,0
U025063,0
U025064,1
U025065,0
U025066,0
U025067,1
U025068,0
U025069,1
U025070,0
U025071,0
U025072,0
U025073,0
U025074,0
U025075,0
U025076,0
U025077,0
U025078,1
U025079,0
U025080,0
U025081,1
U025082,0
U025083,0
U025084,0
U025085,1
U025086,0
U025087,1
U025088,0
U025089,0
U025090,1
U025091,0
U025092,0
U025093,1
U025094,0
U025095,1
U025096,0
U025097,1
U025098,1
U025099,0
U025100,1
U025101,0
U025102,0
U025103,0
U025104,0
U025105,0
U025106,0
U025107,1
U025108,0
U025109,1
U025110,1
U025111,0
U025112,0
U025113,0
U025114,1
U025115,0
U025116,0
U025117,0
U025118,0
U025119,0
U025120,1
U025121,1
U025122,0
U025123,0
U025124,1
U025125,0
U025126,0
U025127,1
U025128,0
U025129,0
U025130,0
U025131,0
U025132,0
U025133,0
U025134,0
U025135,0
U025136,0
U025137,0
U025138,0
U025139,0
U025140,1
U025141,0
U025142,1
U025143,1
U025144,1
U025145,0
U025146,1
U025147,0
U025148,1
U025149,0
U025150,1
U025151,0
U025152,0
U025153,1
U025154,1
U025155,1
U025156,1
U025157,0
U025158,0
U025159,0
U025160,1
U025161,0
U025162,1
U025163,1
U025164,0
U025165,0
U025166,0
U025167,0
U025168,0
U025169,1
U025170,0
U025171,0
U025172,1
U025173,0
U025174,0
U025175,1
U025176,0
U025177,0
U025178,0
U025179,1
U025180,1
U025181,1
U025182,0
U025183,0
U025184,0
U025185,0
U025186,0
U025187,0
U025188,0
U025189,0
U025190,0
U025191,1
U025192,0
U025193,0
U025194,1
U025195,0
U025196,1
U025197,0
U025198,1
U025199,1
U025200,1
U025201,0
U025202,0
U025203,0
U025204,0
U025205,0
U025206,0
U025207,0
U025208,0
U025209,0
U025210,1
U025211,0
U025212,0
U025213,1
U025214,1
U025215,1
U025216,0
U025217,0
U025218,1
U025219,0
U025220,0
U025221,0
U025222,0
U025223,0
U025224,0
U025225,1
U025226,0
U025227,0
U025228,1
U025229,0
U025230,0
U025231,0
U025232,0
U025233,1
U025234,1
U025235,0
U025236,1
U025237,1
U025238,1
U025239,1
U025240,0
U025241,0
U025242,1
U025243,1
U025244,1
U025245,1
U025246,0
U025247,0
U025248,0
U025249,0
U025250,1
U025251,1
U025252,1
U025253,1
U025254,0
U025255,0
U025256,1
U025257,1
U025258,0
U025259,1
U025260,1
U025261,0
U025262,1
U025263,0
U025264,0
U025265,0
U025266,1
U025267,1
U025268,1
U025269,0
U025270,1
U025271,1
U025272,1
U025273,1
U025274,1
U025275,1
U025276,0
U025277,0
U025278,0
U025279,1
U025280,0
U025281,1
U025282,0
U025283,0
U025284,0
U025285,0
U025286,0
U025287,0
U025288,0
U025289,0
U025290,0
U025291,0
U025292,1
U025293,1
U025294,0
U025295,0
U025296,0
U025297,0
U025298,1
U025299,0
U025300,1
U025301,0
U025302,1
U025303,1
U025304,0
U025305,1
U025306,1
U025307,0
U025308,0
U025309,1
U025310,0
U025311,1
U025312,0
U025313,0
U025314,0
U025315,0
U025316,0
U025317,0
U025318,1
U025319,0
U025320,0
U025321,0
U025322,0
U025323,1
U025324,0
U025325,0
U025326,1
U025327,0
U025328,0
U025329,0
U025330,0
U025331,0
U025332,0
U025333,0
U025334,0
U025335,0
U025336,1
U025337,0
U025338,1
U025339,1
U025340,1
U025341,0
U025342,0
U025343,0
U025344,0
U025345,1
U025346,0
U025347,0
U025348,0
U025349,0
U025350,0
U025351,0
U025352,0
U025353,0
U025354,0
U025355,1
U025356,1
U025357,0
U025358,1
U025359,1
U025360,0
U025361,0
U025362,0
U025363,0
U025364,0
U025365,0
U025366,0
U025367,1
U025368,1
U025369,0
U025370,0
U025371,0
U025372,0
U025373,0
U025374,0
U025375,0
U025376,0
U025377,1
U025378,0
U025379,1
U025380,0
U025381,0
U025382,1
U025383,0
U025384,0
U025385,0
U025386,1
U025387,0
U025388,0
U025389,1
U025390,1
U025391,1
U025392,1
U025393,1
U025394,0
U025395,0
U025396,0
U025397,0
U025398,1
U025399,0
U025400,1
U025401,1
U025402,0
U025403,0
U025404,0
U025405,1
U025406,0
U025407,0
U025408,0
U025409,0
U025410,0
U025411,1
U025412,1
U025413,1
U025414,0
U025415,0
U025416,0
U025417,0
U025418,0
U025419,1
U025420,0
U025421,0
U025422,0
U025423,1
U025424,0
U025425,0
U025426,0
U025427,0
U025428,1
U025429,0
U025430,0
U025431,1
U025432,0
U025433,0
U025434,0
U025435,1
U025436,1
U025437,0
U025438,1
U025439,0
U025440,0
U025441,0
U025442,0
U025443,1
U025444,0
U025445,1
U025446,0
U025447,0
U025448,1
U025449,0
U025450,1
U025451,1
U025452,0
U025453,0
U025454,0
U025455,0
U025456,1
U025457,1
U025458,1
U025459,1
U025460,1
U025461,1
U025462,0
U025463,0
U025464,1
U025465,1
U025466,0
U025467,0
U025468,0
U025469,1
U025470,0
U025471,0
U025472,0
U025473,0
U025474,0
U025475,1
U025476,1
U025477,0
U025478,1
U025479,0
U025480,0
U025481,0
U025482,0
U025483,0
U025484,0
U025485,0
U025486,0
U025487,0
U025488,1
U025489,0
U025490,1
U025491,1
U025492,0
U025493,0
U025494,0
U025495,0
U025496,1
U025497,0
U025498,0
U025499,1
U025500,0
U025501,1
U025502,0
U025503,0
U025504,1
U025505,1
U025506,0
U025507,0
U025508,0
U025509,1
U025510,0
U025511,0
U025512,1
U025513,1
U025514,0
U025515,0
U025516,0
U025517,0
U025518,0
U025519,1
U025520,0
U025521,1
U025522,0
U025523,0
U025524,0
U025525,0
U025526,0
U025527,0
U025528,0
U025529,1
U025530,0
U025531,0
U025532,1
U025533,0
U025534,1
U025535,0
U025536,1
U025537,1
U025538,0
U025539,1
U025540,0
U025541,0
U025542,0
U025543,1
U025544,1
U025545,0
U025546,1
U025547,1
U025548,0
U025549,0
U025550,0
U025551,0
U025552,0
U025553,0
U025554,0
U025555,1
U025556,1
U025557,0
U025558,0
U025559,0
U025560,0
U025561,0
U025562,0
U025563,1
U025564,1
U025565,0
U025566,0
U025567,1
U025568,0
U025569,1
U025570,0
U025571,1
U025572,0
U025573,0
U025574,0
U025575,1
U025576,1
U025577,1
U025578,1
U025579,0
U025580,0
U025581,1
U025582,0
U025583,1
U025584,1
U025585,0
U025586,0
U025587,1
U025588,0
U025589,1
U025590,0
U025591,0
U025592,0
U025593,0
U025594,0
U025595,0
U025596,0
U025597,0
U025598,0
U025599,1
U025600,0
U025601,0
U025602,0
U025603,0
U025604,0
U025605,0
U025606,1
U025607,0
U025608,0
U025609,0
U025610,0
U025611,0
U025612,0
U025613,0
U025614,0
U025615,0
U025616,0
U025617,1
U025618,0
U025619,0
U025620,0
U025621,0
U025622,0
U025623,1
U025624,0
U025625,1
U025626,0
U025627,0
U025628,1
U025629,0
U025630,0
U025631,1
U025632,1
U025633,0
U025634,1
U025635,0
U025636,0
U025637,0
U025638,1
U025639,1
U025640,0
U025641,0
U025642,0
U025643,0
U025644,1
U025645,1
U025646,0
U025647,0
U025648,0
U025649,0
U025650,0
U025651,1
U025652,0
U025653,1
U025654,0
U025655,0
U025656,1
U025657,0
U025658,0
U025659,0
U025660,0
U025661,0
U025662,1
U025663,0
U025664,0
U025665,1
U025666,0
U025667,1
U025668,1
U025669,1
U025670,1
U025671,1
U025672,1
U025673,1
U025674,0
U025675,0
U025676,0
U025677,0
U025678,1
U025679,0
U025680,1
U025681,0
U025682,1
U025683,0
U025684,1
U025685,1
U025686,0
U025687,0
U025688,1
U025689,1
U025690,0
U025691,1
U025692,0
U025693,0
U025694,1
U025695,0
U025696,1
U025697,1
U025698,0
U025699,0
U025700,0
U025701,1
U025702,0
U025703,1
U025704,0
U025705,1
U025706,0
U025707,0
U025708,1
U025709,0
U025710,0
U025711,0
U025712,0
U025713,0
U025714,0
U025715,1
U025716,1
U025717,0
U025718,1
U025719,0
U025720,1
U025721,1
U025722,0
U025723,0
U025724,1
U025725,1
U025726,0
U025727,0
U025728,0
U025729,1
U025730,0
U025731,1
U025732,0
U025733,0
U025734,0
U025735,1
U025736,0
U025737,1
U025738,0
U025739,1
U025740,0
U025741,1
U025742,0
U025743,0
U025744,1
U025745,0
U025746,0
U025747,0
U025748,0
U025749,0
U025750,0
U025751,0
U025752,0
U025753,1
U025754,0
U025755,0
U025756,1
U025757,0
U025758,1
U025759,0
U025760,0
U025761,0
U025762,0
U025763,0
U025764,1
U025765,0
U025766,0
U025767,1
U025768,1
U025769,0
U025770,0
U025771,0
U025772,0
U025773,1
U025774,1
U025775,0
U025776,0
U025777,0
U025778,0
U025779,1
U025780,0
U025781,0
U025782,0
U025783,1
U025784,0
U025785,1
U025786,1
U025787,0
U025788,1
U025789,1
U025790,0
U025791,1
U025792,0
U025793,1
U025794,0
U025795,0
U025796,0
U025797,0
U025798,0
U025799,0
U025800,0
U025801,0
U025802,0
U025803,0
U025804,0
U025805,0
U025806,0
U025807,0
U025808,1
U025809,1
U025810,0
U025811,0
U025812,0
U025813,0
U025814,0
U025815,1
U025816,1
U025817,0
U025818,0
U025819,0
U025820,0
U025821,1
U025822,0
U025823,1
U025824,0
U025825,1
U025826,1
U025827,0
U025828,1
U025829,0
U025830,1
U025831,0
U025832,0
U025833,0
U025834,0
U025835,0
U025836,0
U025837,1
U025838,1
U025839,1
U025840,0
U025841,1
U025842,1
U025843,1
U025844,0
U025845,1
U025846,0
U025847,0
U025848,0
U025849,0
U025850,1
U025851,0
U025852,1
U025853,0
U025854,1
U025855,0
U025856,0
U025857,1
U025858,1
U025859,0
U025860,1
U025861,1
U025862,1
U025863,0
U025864,1
U025865,0
U025866,0
U025867,1
U025868,1
U025869,0
U025870,0
U025871,1
U025872,1
U025873,0
U025874,1
U025875,1
U025876,0
U025877,0
U025878,1
U025879,0
U025880,0
U025881,1
U025882,1
U025883,0
U025884,0
U025885,0
U025886,1
U025887,1
U025888,0
U025889,1
U025890,1
U025891,0
U025892,0
U025893,0
U025894,1
U025895,0
U025896,1
U025897,1
U025898,0
U025899,0
U025900,0
U025901,0
U025902,1
U025903,0
U025904,1
U025905,0
U025906,1
U025907,0
U025908,1
U025909,0
U025910,0
U025911,0
U025912,0
U025913,0
U025914,0
U025915,1
U025916,1
U025917,0
U025918,1
U025919,0
U025920,1
U025921,1
U025922,1
U025923,0
U025924,1
U025925,0
U025926,0
U025927,0
U025928,1
U025929,1
U025930,0
U025931,1
U025932,0
U025933,0
U025934,0
U025935,1
U025936,1
U025937,1
U025938,0
U025939,0
U025940,0
U025941,0
U025942,0
U025943,0
U025944,1
U025945,0
U025946,1
U025947,0
U025948,0
U025949,1
U025950,1
U025951,0
U025952,0
U025953,0
U025954,0
U025955,0
U025956,0
U025957,1
U025958,1
U025959,0
U025960,0
U025961,0
U025962,0
U025963,1
U025964,1
U025965,0
U025966,0
U025967,1
U025968,1
U025969,1
U025970,0
U025971,0
U025972,1
U025973,1
U025974,0
U025975,0
U025976,0
U025977,1
U025978,0
U025979,1
U025980,0
U025981,0
U025982,0
U025983,0
U025984,1
U025985,0
U025986,0
U025987,0
U025988,1
U025989,0
U025990,1
U025991,0
U025992,1
U025993,0
U025994,1
U025995,1
U025996,1
U025997,0
U025998,0
U025999,0
U026000,0
U026001,0
U026002,1
U026003,0
U026004,1
U026005,0
U026006,0
U026007,0
U026008,0
U026009,0
U026010,1
U026011,0
U026012,1
U026013,1
U026014,0
U026015,0
U026016,0
U026017,0
U026018,0
U026019,1
U026020,0
U026021,0
U026022,1
U026023,0
U026024,1
U026025,0
U026026,0
U026027,1
U026028,1
U026029,0
U026030,0
U026031,0
U026032,0
U026033,1
U026034,1
U026035,0
U026036,0
U026037,1
U026038,0
U026039,0
U026040,1
U026041,1
U026042,0
U026043,0
U026044,0
U026045,1
U026046,1
U026047,1
U026048,1
U026049,1
U026050,0
U026051,1
U026052,0
U026053,0
U026054,0
U026055,0
U026056,1
U026057,0
U026058,1
U026059,0
U026060,0
U026061,0
U026062,0
U026063,0
U026064,0
U026065,0
U026066,1
U026067,0
U026068,1
U026069,0
U026070,0
U026071,0
U026072,0
U026073,0
U026074,0
U026075,0
U026076,0
U026077,0
U026078,1
U026079,1
U026080,1
U026081,1
U026082,0
U026083,0
U026084,0
U026085,1
U026086,0
U026087,0
U026088,0
U026089,0
U026090,0
U026091,0
U026092,1
U026093,1
U026094,1
U026095,1
U026096,1
U026097,1
U026098,0
U026099,1
U026100,1
U026101,1
U026102,0
U026103,0
U026104,0
U026105,1
U026106,1
U026107,0
U026108,0
U026109,1
U026110,0
U026111,0
U026112,0
U026113,1
U026114,1
U026115,1
U026116,0
U026117,1
U026118,0
U026119,0
U026120,0
U026121,1
U026122,1
U026123,0
U026124,0
U026125,1
U026126,1
U026127,1
U026128,1
U026129,1
U026130,1
U026131,0
U026132,0
U026133,1
U026134,0
U026135,1
U026136,1
U026137,1
U026138,0
U026139,0
U026140,1
U026141,1
U026142,1
U026143,0
U026144,0
U026145,1
U026146,1
U026147,1
U026148,0
U026149,1
U026150,0
U026151,0
U026152,0
U026153,0
U026154,0
U026155,0
U026156,0
U026157,0
U026158,0
U026159,0
U026160,1
U026161,1
U026162,0
U026163,1
U026164,1
U026165,1
U026166,0
U026167,0
U026168,0
U026169,1
U026170,1
U026171,1
U026172,1
U026173,0
U026174,0
U026175,0
U026176,0
U026177,0
U026178,0
U026179,0
U026180,1
U026181,1
U026182,1
U026183,0
U026184,1
U026185,0
U026186,1
U026187,0
U026188,0
U026189,1
U026190,0
U026191,0
U026192,1
U026193,1
U026194,1
U026195,0
U026196,1
U026197,0
U026198,1
U026199,1
U026200,0
U026201,1
U026202,0
U026203,0
U026204,0
U026205,0
U026206,0
U026207,0
U026208,0
U026209,0
U026210,1
U026211,1
U026212,1
U026213,1
U026214,1
U026215,1
U026216,0
U026217,0
U026218,0
U026219,1
U026220,0
U026221,0
U026222,1
U026223,1
U026224,1
U026225,0
U026226,0
U026227,0
U026228,1
U026229,0
U026230,0
U026231,0
U026232,0
U026233,1
U026234,0
U026235,1
U026236,0
U026237,1
U026238,1
U026239,0
U026240,1
U026241,0
U026242,0
U026243,0
U026244,0
U026245,0
U026246,1
U026247,1
U026248,1
U026249,0
U026250,1
U026251,1
U026252,1
U026253,1
U026254,0
U026255,0
U026256,1
U026257,0
U026258,1
U026259,1
U026260,1
U026261,0
U026262,0
U026263,1
U026264,0
U026265,0
U026266,0
U026267,1
U026268,1
U026269,0
U026270,0
U026271,0
U026272,0
U026273,0
U026274,1
U026275,0
U026276,0
U026277,0
U026278,0
U026279,1
U026280,1
U026281,1
U026282,0
U026283,1
U026284,1
U026285,0
U026286,1
U026287,0
U026288,0
U026289,0
U026290,0
U026291,1
U026292,0
U026293,0
U026294,1
U026295,0
U026296,1
U026297,1
U026298,1
U026299,0
U026300,0
U026301,1
U026302,1
U026303,1
U026304,0
U026305,0
U026306,0
U026307,0
U026308,1
U026309,0
U026310,0
U026311,1
U026312,0
U026313,1
U026314,0
U026315,0
U026316,1
U026317,1
U026318,1
U026319,0
U026320,1
U026321,1
U026322,1
U026323,0
U026324,1
U026325,0
U026326,1
U026327,0
U026328,0
U026329,0
U026330,0
U026331,0
U026332,0
U026333,1
U026334,1
U026335,0
U026336,0
U026337,0
U026338,0
U026339,0
U026340,1
U026341,0
U026342,1
U026343,0
U026344,0
U026345,0
U026346,0
U026347,1
U026348,1
U026349,1
U026350,0
U026351,0
U026352,0
U026353,1
U026354,0
U026355,1
U026356,1
U026357,0
U026358,0
U026359,0
U026360,1
U026361,1
U026362,1
U026363,1
U026364,0
U026365,0
U026366,1
U026367,1
U026368,0
U026369,0
U026370,1
U026371,0
U026372,0
U026373,0
U026374,1
U026375,0
U026376,0
U026377,1
U026378,0
U026379,0
U026380,0
U026381,0
U026382,0
U026383,0
U026384,0
U026385,0
U026386,0
U026387,0
U026388,0
U026389,0
U026390,1
U026391,0
U026392,0
U026393,0
U026394,1
U026395,0
U026396,0
U026397,0
U026398,0
U026399,0
U026400,1
U026401,0
U026402,1
U026403,0
U026404,0
U026405,0
U026406,0
U026407,0
U026408,0
U026409,0
U026410,0
U026411,1
U026412,1
U026413,1
U026414,1
U026415,0
U026416,0
U026417,0
U026418,0
U026419,0
U026420,0
U026421,0
U026422,1
U026423,0
U026424,0
U026425,0
U026426,0
U026427,0
U026428,1
U026429,0
U026430,0
U026431,0
U026432,1
U026433,0
U026434,1
U026435,1
U026436,1
U026437,1
U026438,1
U026439,0
U026440,1
U026441,1
U026442,0
U026443,1
U026444,1
U026445,0
U026446,0
U026447,0
U026448,0
U026449,0
U026450,0
U026451,1
U026452,1
U026453,1
U026454,1
U026455,1
U026456,0
U026457,1
U026458,0
U026459,0
U026460,1
U026461,0
U026462,0
U026463,1
U026464,1
U026465,0
U026466,0
U026467,0
U026468,1
U026469,0
U026470,0
U026471,0
U026472,0
U026473,0
U026474,1
U026475,0
U026476,0
U026477,0
U026478,1
U026479,0
U026480,0
U026481,0
U026482,1
U026483,1
U026484,1
U026485,1
U026486,0
U026487,0
U026488,0
U026489,1
U026490,1
U026491,0
U026492,0
U026493,0
U026494,1
U026495,0
U026496,0
U026497,1
U026498,0
U026499,0
U026500,0
U026501,1
U026502,1
U026503,0
U026504,1
U026505,1
U026506,1
U026507,1
U026508,0
U026509,0
U026510,0
U026511,0
U026512,0
U026513,0
U026514,0
U026515,0
U026516,0
U026517,0
U026518,0
U026519,0
U026520,0
U026521,1
U026522,0
U026523,1
U026524,0
U026525,1
U026526,0
U026527,1
U026528,0
U026529,0
U026530,1
U026531,0
U026532,0
U026533,1
U026534,0
U026535,0
U026536,0
U026537,0
U026538,0
U026539,1
U026540,0
U026541,1
U026542,0
U026543,0
U026544,1
U026545,0
U026546,0
U026547,0
U026548,1
U026549,0
U026550,0
U026551,0
U026552,1
U026553,0
U026554,0
U026555,0
U026556,0
U026557,0
U026558,0
U026559,0
U026560,1
U026561,1
U026562,1
U026563,1
U026564,1
U026565,0
U026566,0
U026567,1
U026568,1
U026569,0
U026570,0
U026571,1
U026572,0
U026573,1
U026574,0
U026575,0
U026576,0
U026577,1
U026578,0
U026579,0
U026580,0
U026581,0
U026582,0
U026583,0
U026584,0
U026585,0
U026586,0
U026587,0
U026588,0
U026589,0
U026590,0
U026591,0
U026592,1
U026593,0
U026594,0
U026595,0
U026596,0
U026597,0
U026598,0
U026599,1
U026600,1
U026601,0
U026602,0
U026603,0
U026604,0
U026605,0
U026606,1
U026607,0
U026608,1
U026609,1
U026610,0
U026611,0
U026612,0
U026613,0
U026614,1
U026615,1
U026616,1
U026617,0
U026618,0
U026619,0
U026620,0
U026621,0
U026622,0
U026623,1
U026624,1
U026625,1
U026626,0
U026627,1
U026628,0
U026629,1
U026630,0
U026631,0
U026632,1
U026633,1
U026634,0
U026635,1
U026636,0
U026637,0
U026638,1
U026639,0
U026640,0
U026641,0
U026642,0
U026643,0
U026644,0
U026645,0
U026646,0
U026647,1
U026648,0
U026649,0
U026650,0
U026651,0
U026652,0
U026653,0
U026654,1
U026655,0
U026656,1
U026657,0
U026658,0
U026659,0
U026660,1
U026661,0
U026662,1
U026663,1
U026664,1
U026665,1
U026666,1
U026667,1
U026668,0
U026669,1
U026670,0
U026671,0
U026672,1
U026673,0
U026674,0
U026675,1
U026676,1
U026677,0
U026678,1
U026679,1
U026680,1
U026681,1
U026682,0
U026683,0
U026684,0
U026685,1
U026686,1
U026687,1
U026688,0
U026689,1
U026690,1
U026691,0
U026692,1
U026693,0
U026694,0
U026695,0
U026696,1
U026697,0
U026698,0
U026699,1
U026700,0
U026701,1
U026702,0
U026703,1
U026704,0
U026705,0
U026706,0
U026707,0
U026708,0
U026709,1
U026710,0
U026711,1
U026712,1
U026713,1
U026714,0
U026715,1
U026716,1
U026717,0
U026718,1
U026719,1
U026720,1
U026721,1
U026722,0
U026723,0
U026724,0
U026725,1
U026726,0
U026727,1
U026728,0
U026729,0
U026730,1
U026731,0
U026732,1
U026733,0
U026734,0
U026735,1
U026736,0
U026737,1
U026738,0
U026739,0
U026740,0
U026741,0
U026742,0
U026743,0
U026744,0
U026745,0
U026746,0
U026747,0
U026748,0
U026749,0
U026750,0
U026751,0
U026752,0
U026753,0
U026754,1
U026755,0
U026756,0
U026757,0
U026758,0
U026759,1
U026760,0
U026761,0
U026762,0
U026763,0
U026764,0
U026765,0
U026766,1
U026767,1
U026768,1
U026769,1
U026770,1
U026771,1
U026772,0
U026773,1
U026774,1
U026775,1
U026776,1
U026777,0
U026778,0
U026779,0
U026780,0
U026781,0
U026782,1
U026783,0
U026784,0
U026785,1
U026786,1
U026787,1
U026788,1
U026789,0
U026790,1
U026791,0
U026792,0
U026793,1
U026794,0
U026795,0
U026796,1
U026797,0
U026798,1
U026799,0
U026800,0
U026801,1
U026802,0
U026803,1
U026804,0
U026805,1
U026806,0
U026807,1
U026808,0
U026809,0
U026810,1
U026811,0
U026812,1
U026813,1
U026814,0
U026815,1
U026816,0
U026817,1
U026818,0
U026819,0
U026820,1
U026821,0
U026822,0
U026823,1
U026824,0
U026825,0
U026826,1
U026827,0
U026828,1
U026829,1
U026830,0
U026831,1
U026832,1
U026833,0
U026834,0
U026835,1
U026836,0
U026837,0
U026838,0
U026839,0
U026840,1
U026841,1
U026842,0
U026843,1
U026844,0
U026845,0
U026846,1
U026847,0
U026848,1
U026849,0
U026850,0
U026851,1
U026852,1
U026853,0
U026854,1
U026855,0
U026856,0
U026857,0
U026858,0
U026859,0
U026860,0
U026861,1
U026862,1
U026863,0
U026864,0
U026865,0
U026866,1
U026867,0
U026868,1
U026869,1
U026870,1
U026871,0
U026872,0
U026873,0
U026874,1
U026875,0
U026876,0
U026877,0
U026878,0
U026879,1
U026880,0
U026881,0
U026882,1
U026883,0
U026884,0
U026885,0
U026886,1
U026887,0
U026888,0
U026889,1
U026890,0
U026891,0
U026892,1
U026893,0
U026894,0
U026895,0
U026896,0
U026897,0
U026898,0
U026899,1
U026900,1
U026901,0
U026902,1
U026903,0
U026904,1
U026905,1
U026906,1
U026907,0
U026908,1
U026909,1
U026910,0
U026911,1
U026912,0
U026913,0
U026914,1
U026915,1
U026916,1
U026917,0
U026918,0
U026919,0
U026920,0
U026921,1
U026922,1
U026923,1
U026924,0
U026925,1
U026926,0
U026927,1
U026928,0
U026929,0
U026930,0
U026931,0
U026932,1
U026933,0
U026934,0
U026935,0
U026936,0
U026937,0
U026938,0
U026939,0
U026940,0
U026941,1
U026942,0
U026943,0
U026944,0
U026945,1
U026946,1
U026947,1
U026948,0
U026949,0
U026950,1
U026951,1
U026952,0
U026953,1
U026954,0
U026955,0
U026956,1
U026957,0
U026958,1
U026959,0
U026960,0
U026961,0
U026962,0
U026963,0
U026964,1
U026965,1
U026966,0
U026967,1
U026968,0
U026969,0
U026970,0
U026971,0
U026972,0
U026973,1
U026974,0
U026975,0
U026976,0
U026977,1
U026978,1
U026979,1
U026980,1
U026981,0
U026982,1
U026983,0
U026984,1
U026985,0
U026986,0
U026987,1
U026988,0
U026989,0
U026990,1
U026991,0
U026992,0
U026993,1
U026994,0
U026995,1
U026996,0
U026997,0
U026998,0
U026999,0
U027000,1
U027001,1
U027002,1
U027003,0
U027004,0
U027005,0
U027006,1
U027007,0
U027008,1
U027009,1
U027010,0
U027011,1
U027012,1
U027013,0
U027014,1
U027015,0
U027016,0
U027017,0
U027018,1
U027019,0
U027020,0
U027021,0
U027022,0
U027023,0
U027024,0
U027025,1
U027026,0
U027027,1
U027028,1
U027029,1
U027030,0
U027031,0
U027032,0
U027033,1
U027034,1
U027035,0
U027036,0
U027037,1
U027038,0
U027039,0
U027040,1
U027041,1
U027042,1
U027043,1
U027044,1
U027045,0
U027046,0
U027047,0
U027048,1
U027049,1
U027050,0
U027051,1
U027052,0
U027053,1
U027054,0
U027055,0
U027056,0
U027057,0
U027058,1
U027059,0
U027060,0
U027061,1
U027062,1
U027063,0
U027064,1
U027065,0
U027066,0
U027067,0
U027068,0
U027069,1
U027070,0
U027071,1
U027072,0
U027073,1
U027074,0
U027075,0
U027076,0
U027077,1
U027078,0
U027079,0
U027080,0
U027081,1
U027082,0
U027083,1
U027084,0
U027085,1
U027086,1
U027087,0
U027088,0
U027089,0
U027090,0
U027091,0
U027092,0
U027093,1
U027094,1
U027095,0
U027096,1
U027097,1
U027098,0
U027099,0
U027100,1
U027101,0
U027102,0
U027103,0
U027104,0
U027105,0
U027106,0
U027107,0
U027108,0
U027109,0
U027110,1
U027111,0
U027112,0
U027113,0
U027114,1
U027115,1
U027116,0
U027117,0
U027118,1
U027119,0
U027120,0
U027121,0
U027122,0
U027123,0
U027124,0
U027125,0
U027126,0
U027127,0
U027128,0
U027129,0
U027130,0
U027131,1
U027132,1
U027133,1
U027134,1
U027135,1
U027136,0
U027137,0
U027138,0
U027139,0
U027140,0
U027141,0
U027142,1
U027143,0
U027144,0
U027145,0
U027146,0
U027147,1
U027148,1
U027149,0
U027150,1
U027151,1
U027152,1
U027153,1
U027154,0
U027155,1
U027156,0
U027157,1
U027158,0
U027159,0
U027160,1
U027161,0
U027162,1
U027163,1
U027164,0
U027165,0
U027166,0
U027167,0
U027168,1
U027169,0
U027170,1
U027171,0
U027172,0
U027173,0
U027174,0
U027175,0
U027176,1
U027177,0
U027178,0
U027179,0
U027180,1
U027181,1
U027182,0
U027183,0
U027184,0
U027185,1
U027186,0
U027187,0
U027188,0
U027189,1
U027190,0
U027191,1
U027192,0
U027193,0
U027194,1
U027195,0
U027196,0
U027197,1
U027198,1
U027199,1
U027200,0
U027201,1
U027202,1
U027203,1
U027204,1
U027205,0
U027206,1
U027207,0
U027208,0
U027209,1
U027210,1
U027211,0
U027212,1
U027213,0
U027214,0
U027215,0
U027216,0
U027217,1
U027218,0
U027219,1
U027220,0
U027221,0
U027222,0
U027223,0
U027224,1
U027225,0
U027226,0
U027227,0
U027228,1
U027229,0
U027230,0
U027231,0
U027232,0
U027233,1
U027234,0
U027235,0
U027236,0
U027237,1
U027238,0
U027239,1
U027240,1
U027241,0
U027242,0
U027243,1
U027244,0
U027245,0
U027246,1
U027247,0
U027248,0
U027249,0
U027250,1
U027251,0
U027252,1
U027253,1
U027254,0
U027255,1
U027256,1
U027257,0
U027258,1
U027259,0
U027260,0
U027261,1
U027262,0
U027263,0
U027264,1
U027265,1
U027266,0
U027267,1
U027268,1
U027269,0
U027270,0
U027271,1
U027272,1
U027273,1
U027274,1
U027275,1
U027276,0
U027277,0
U027278,0
U027279,1
U027280,0
U027281,1
U027282,1
U027283,0
U027284,1
U027285,0
U027286,1
U027287,1
U027288,0
U027289,0
U027290,0
U027291,0
U027292,0
U027293,0
U027294,0
U027295,1
U027296,1
U027297,0
U027298,0
U027299,0
U027300,0
U027301,1
U027302,0
U027303,1
U027304,0
U027305,0
U027306,0
U027307,1
U027308,0
U027309,0
U027310,1
U027311,1
U027312,1
U027313,0
U027314,1
U027315,0
U027316,0
U027317,0
U027318,0
U027319,1
U027320,0
U027321,0
U027322,0
U027323,0
U027324,1
U027325,1
U027326,1
U027327,0
U027328,0
U027329,0
U027330,0
U027331,0
U027332,0
U027333,0
U027334,0
U027335,0
U027336,0
U027337,0
